Txn Date,Store,Category,Payment Type,Basket Items,Basket Value
10.08.2024,Store 34,Peripherals,Wallet,18,174.55
20.04.2025,Store 29,Networking,Voucher,3,391.37
25.02.2025,Store 39,Peripherals,Cash,1,462.02
12.08.2024,Store 36,Laptops,Card,3,268.79
23.12.2024,Store 22,Monitors,Wallet,21,78.09
26.12.2024,Store 26,Networking,Voucher,17,479.9
11.10.2025,Store 14,Peripherals,Wallet,6,96.6
31.08.2024,Store 20,Laptops,Card,6,468.72
27.07.2025,Store 33,Storage,Voucher,13,239.22
26.03.2024,Store 25,Laptops,Card,11,18.39
24.03.2025,Store 40,Laptops,Card,2,37.82
19.02.2024,Store 27,Storage,Card,13,162.56
28.08.2024,Store 40,Laptops,Card,16,60.4
26.04.2025,Store 27,Monitors,Cash,16,250.22
25.05.2024,Store 10,Peripherals,Wallet,12,421.04
17.05.2025,Store 18,Networking,Voucher,5,262.51
16.01.2024,Store 15,Laptops,Card,20,105.56
13.07.2024,Store 23,Storage,Cash,4,63.45
02.07.2025,Store 36,Storage,Wallet,8,190.71
01.09.2025,Store 14,Laptops,Voucher,4,433.34
07.04.2024,Store 39,Storage,Card,19,184.33
10.10.2024,Store 34,Peripherals,Wallet,3,250.61
26.10.2025,Store 35,Peripherals,Card,18,474.72
24.08.2025,Store 04,Peripherals,Wallet,4,338.94
26.03.2025,Store 20,Laptops,Wallet,10,258.29
03.08.2025,Store 37,Laptops,Card,10,254.48
28.09.2025,Store 31,Laptops,Wallet,11,27.7
05.11.2024,Store 34,Networking,Cash,18,314.78
04.01.2025,Store 30,Networking,Cash,18,428.3
24.10.2024,Store 29,Storage,Card,15,11.77
24.04.2025,Store 40,Laptops,Cash,11,345.88
12.12.2024,Store 03,Networking,Voucher,17,370.14
17.02.2024,Store 25,Laptops,Voucher,21,212.87
11.10.2024,Store 23,Peripherals,Cash,14,103.46
04.10.2025,Store 19,Laptops,Card,14,94.22
31.07.2024,Store 06,Storage,Cash,4,18.29
11.12.2024,Store 11,Laptops,Voucher,22,420.16
24.04.2024,Store 21,Peripherals,Card,12,453.61
28.09.2024,Store 07,Monitors,Cash,10,445.52
11.03.2025,Store 04,Networking,Card,10,137.06
17.08.2024,Store 20,Storage,Cash,9,343.09
06.05.2024,Store 37,Storage,Cash,20,441.74
27.11.2024,Store 34,Monitors,Cash,10,176.58
20.08.2024,Store 31,Networking,Card,2,352.01
25.03.2025,Store 32,Networking,Wallet,20,109.66
18.03.2025,Store 16,Storage,Card,21,232.49
07.08.2024,Store 12,Monitors,Card,13,166.91
21.03.2024,Store 06,Storage,Voucher,20,383.14
03.11.2024,Store 18,Storage,Voucher,19,162.86
28.10.2024,Store 31,Monitors,Card,3,392.5
04.11.2025,Store 15,Monitors,Cash,8,452.42
13.03.2025,Store 16,Networking,Card,16,220.15
22.01.2025,Store 10,Networking,Wallet,15,379.8
04.06.2025,Store 06,Laptops,Cash,13,187.6
15.07.2025,Store 22,Laptops,Card,8,208.42
29.03.2024,Store 29,Peripherals,Wallet,13,351.51
20.01.2024,Store 08,Storage,Card,9,340.67
10.07.2025,Store 03,Monitors,Voucher,9,367
20.05.2024,Store 22,Laptops,Cash,19,81.91
09.02.2024,Store 02,Storage,Cash,8,447.61
23.03.2025,Store 01,Storage,Cash,12,474.85
13.12.2024,Store 08,Storage,Wallet,13,337.58
06.01.2025,Store 35,Storage,Card,6,199.05
02.02.2024,Store 24,Networking,Wallet,10,374.92
27.05.2025,Store 22,Laptops,Card,13,341.76
30.01.2024,Store 27,Monitors,Card,5,316.55
19.02.2024,Store 20,Storage,Cash,7,222.97
13.02.2024,Store 19,Laptops,Voucher,1,223.15
18.08.2025,Store 28,Networking,Voucher,8,456.89
12.07.2025,Store 13,Networking,Cash,12,339.47
14.03.2025,Store 33,Storage,Cash,11,429.49
04.08.2025,Store 01,Laptops,Voucher,5,463.16
10.10.2025,Store 31,Monitors,Cash,22,406.64
04.03.2024,Store 31,Storage,Wallet,9,197.78
31.01.2024,Store 35,Peripherals,Wallet,8,292.21
28.09.2025,Store 30,Networking,Card,15,442.52
30.11.2025,Store 29,Storage,Cash,4,425.81
09.10.2025,Store 13,Peripherals,Card,22,152.17
03.06.2024,Store 12,Laptops,Wallet,6,341.56
24.07.2025,Store 40,Networking,Cash,10,126.67
30.04.2025,Store 27,Monitors,Cash,19,5.44
27.08.2024,Store 20,Laptops,Wallet,1,348.39
14.03.2025,Store 30,Monitors,Voucher,13,50.44
23.02.2025,Store 04,Monitors,Card,17,376.18
07.08.2024,Store 37,Laptops,Card,18,479.42
26.06.2024,Store 18,Storage,Cash,20,294.48
06.07.2024,Store 26,Storage,Cash,14,41.96
05.11.2024,Store 33,Laptops,Cash,17,393.72
27.07.2024,Store 15,Peripherals,Card,22,285.05
02.02.2025,Store 12,Laptops,Card,11,252.74
16.06.2024,Store 24,Monitors,Cash,15,451.36
21.11.2025,Store 20,Laptops,Wallet,2,79.71
31.08.2025,Store 39,Laptops,Wallet,11,115.06
04.03.2025,Store 20,Laptops,Voucher,10,399.99
06.11.2024,Store 06,Monitors,Wallet,22,336.8
14.10.2025,Store 11,Peripherals,Wallet,12,426.29
08.02.2024,Store 22,Monitors,Card,6,64.33
18.06.2024,Store 18,Monitors,Cash,10,130.29
26.01.2025,Store 34,Laptops,Voucher,13,260.79
14.08.2024,Store 03,Monitors,Voucher,6,456.07
08.06.2024,Store 21,Monitors,Wallet,17,22.79
13.01.2025,Store 33,Monitors,Wallet,22,242.16
08.10.2024,Store 24,Networking,Card,21,335.35
01.04.2025,Store 26,Monitors,Wallet,18,378.57
24.05.2025,Store 28,Networking,Voucher,10,207.67
07.12.2024,Store 39,Laptops,Wallet,16,138.63
01.04.2025,Store 14,Storage,Wallet,21,477.61
05.01.2025,Store 40,Networking,Voucher,9,439.88
10.02.2024,Store 02,Networking,Wallet,19,463.41
24.05.2024,Store 40,Laptops,Wallet,7,392.17
13.04.2025,Store 27,Networking,Voucher,11,319.47
02.09.2025,Store 24,Peripherals,Card,2,77.73
15.07.2025,Store 16,Storage,Cash,17,39.88
30.10.2024,Store 05,Peripherals,Wallet,19,34.98
31.07.2024,Store 34,Networking,Voucher,8,341.96
20.04.2024,Store 23,Monitors,Card,2,452.05
29.01.2024,Store 08,Peripherals,Wallet,17,283.27
02.05.2024,Store 29,Networking,Wallet,8,361.05
22.07.2025,Store 13,Laptops,Cash,10,12.64
21.01.2025,Store 22,Peripherals,Card,22,7.06
03.06.2024,Store 29,Storage,Card,21,259.87
06.07.2025,Store 08,Peripherals,Cash,1,39.9
18.11.2025,Store 04,Storage,Wallet,14,251.91
28.11.2024,Store 13,Monitors,Card,4,94.2
15.10.2025,Store 25,Networking,Voucher,6,423.97
14.10.2025,Store 08,Storage,Voucher,6,216.22
13.09.2024,Store 28,Monitors,Cash,12,410.34
20.03.2024,Store 20,Storage,Card,15,194.8
12.02.2025,Store 07,Networking,Cash,16,452.09
12.02.2025,Store 21,Peripherals,Wallet,22,311.95
08.05.2025,Store 10,Storage,Voucher,18,56.77
03.09.2025,Store 23,Peripherals,Wallet,13,237.87
10.11.2024,Store 05,Laptops,Cash,19,389.25
16.04.2024,Store 31,Storage,Wallet,17,32.18
23.06.2025,Store 08,Laptops,Card,16,170.01
06.05.2025,Store 08,Peripherals,Card,9,285.06
26.02.2024,Store 19,Laptops,Card,13,120.09
26.08.2025,Store 09,Networking,Cash,18,211.94
13.04.2024,Store 40,Peripherals,Card,13,349.23
06.07.2024,Store 40,Networking,Wallet,22,194.12
24.03.2024,Store 23,Storage,Card,17,281.67
01.05.2024,Store 21,Monitors,Voucher,2,395.2
21.08.2025,Store 03,Networking,Card,18,465.35
21.06.2025,Store 39,Peripherals,Voucher,3,428.05
01.04.2024,Store 38,Storage,Voucher,17,68.58
23.02.2025,Store 31,Peripherals,Card,11,171.03
19.10.2024,Store 35,Peripherals,Voucher,18,248.65
10.12.2024,Store 25,Networking,Wallet,17,479.77
23.06.2024,Store 11,Laptops,Cash,3,457.86
03.11.2025,Store 22,Monitors,Voucher,20,426.41
27.01.2024,Store 25,Laptops,Card,6,468.55
06.04.2024,Store 22,Monitors,Voucher,14,9.4
21.01.2025,Store 21,Peripherals,Cash,9,415.72
05.08.2025,Store 22,Monitors,Card,3,140.67
19.02.2024,Store 24,Laptops,Voucher,20,145.66
23.04.2024,Store 04,Monitors,Voucher,9,247.5
31.03.2024,Store 20,Peripherals,Card,20,241.83
29.03.2025,Store 17,Monitors,Voucher,5,8.84
20.02.2025,Store 27,Networking,Wallet,22,234.53
12.04.2024,Store 02,Monitors,Voucher,8,45.01
18.09.2024,Store 02,Laptops,Cash,18,44.04
11.12.2024,Store 25,Networking,Voucher,15,95.57
29.02.2024,Store 21,Storage,Voucher,21,174.71
06.10.2024,Store 36,Storage,Card,3,54.84
24.07.2024,Store 37,Networking,Cash,2,242.65
17.08.2025,Store 03,Peripherals,Card,3,289.13
15.10.2025,Store 01,Peripherals,Cash,22,410.99
17.08.2024,Store 28,Networking,Cash,16,320.62
07.03.2024,Store 26,Peripherals,Wallet,8,178.83
19.11.2025,Store 33,Peripherals,Wallet,6,94.49
16.07.2025,Store 24,Networking,Cash,5,270.79
27.07.2024,Store 04,Peripherals,Voucher,21,132.96
01.12.2025,Store 13,Storage,Card,10,227.45
03.05.2025,Store 16,Laptops,Card,11,93.59
10.01.2025,Store 29,Networking,Card,21,74.31
05.02.2024,Store 35,Peripherals,Card,10,211.59
14.06.2025,Store 39,Laptops,Cash,15,53.05
23.01.2024,Store 08,Networking,Card,13,275.72
19.06.2024,Store 19,Monitors,Wallet,7,417.71
12.07.2025,Store 38,Storage,Cash,8,439.38
06.04.2024,Store 28,Peripherals,Cash,2,295.58
23.08.2024,Store 14,Networking,Voucher,6,422.45
17.02.2025,Store 05,Monitors,Voucher,2,266.54
28.05.2024,Store 12,Peripherals,Wallet,1,32.68
21.05.2025,Store 21,Storage,Wallet,17,380.21
01.11.2025,Store 05,Monitors,Wallet,16,367.42
19.04.2024,Store 03,Monitors,Card,21,231.04
07.08.2024,Store 03,Laptops,Cash,14,318.17
02.08.2024,Store 19,Networking,Wallet,18,321.09
28.07.2025,Store 10,Storage,Card,20,226.15
25.12.2024,Store 32,Peripherals,Wallet,11,214.84
14.03.2024,Store 24,Storage,Voucher,12,368.69
22.09.2025,Store 18,Monitors,Cash,22,429.11
08.03.2025,Store 05,Monitors,Card,11,364.05
27.02.2024,Store 34,Peripherals,Voucher,3,405.1
14.12.2024,Store 21,Networking,Voucher,9,89.84
26.05.2025,Store 08,Monitors,Wallet,12,292.32
24.11.2025,Store 33,Peripherals,Voucher,15,87.63
13.07.2024,Store 22,Peripherals,Cash,20,221.4
22.10.2025,Store 13,Peripherals,Voucher,12,204.99
26.10.2024,Store 37,Networking,Card,7,285.35
24.09.2024,Store 11,Networking,Cash,3,35.62
18.05.2025,Store 10,Peripherals,Cash,18,331.82
13.07.2025,Store 35,Peripherals,Voucher,9,459.4
15.02.2025,Store 04,Monitors,Card,4,472.15
28.07.2025,Store 02,Networking,Cash,13,411.84
22.10.2024,Store 18,Laptops,Wallet,16,163.85
05.12.2024,Store 13,Monitors,Card,14,385.07
30.09.2024,Store 25,Laptops,Wallet,14,448.1
21.10.2025,Store 20,Networking,Cash,6,67.8
16.06.2024,Store 16,Peripherals,Card,6,367.91
25.07.2024,Store 34,Monitors,Card,7,356.12
06.04.2024,Store 25,Storage,Cash,21,238.75
07.07.2025,Store 24,Networking,Voucher,20,351.83
28.01.2024,Store 17,Peripherals,Cash,21,375
15.07.2024,Store 06,Storage,Card,17,185.3
04.06.2024,Store 38,Storage,Cash,20,453.63
29.01.2024,Store 10,Peripherals,Voucher,14,404.31
05.05.2024,Store 37,Laptops,Voucher,12,237.1
10.05.2024,Store 03,Storage,Cash,5,415.08
07.06.2025,Store 16,Networking,Voucher,13,301.04
14.03.2025,Store 35,Networking,Cash,4,307.37
07.03.2024,Store 09,Monitors,Cash,3,153.34
02.02.2024,Store 01,Networking,Voucher,1,154
11.02.2025,Store 28,Storage,Voucher,17,349.51
17.06.2025,Store 39,Laptops,Wallet,9,312.17
14.07.2025,Store 04,Storage,Card,6,337.95
01.04.2025,Store 23,Monitors,Card,8,186.1
28.05.2024,Store 27,Networking,Cash,11,337.29
23.02.2024,Store 23,Monitors,Voucher,5,473.42
20.04.2025,Store 20,Monitors,Card,18,214.27
01.04.2024,Store 16,Laptops,Cash,3,474.09
21.09.2025,Store 25,Storage,Card,7,160.05
06.04.2024,Store 10,Storage,Card,7,286.77
06.12.2024,Store 32,Peripherals,Card,2,119.79
23.06.2025,Store 22,Peripherals,Card,3,53.85
12.08.2025,Store 06,Networking,Cash,9,71.83
19.10.2024,Store 06,Laptops,Wallet,6,118.13
25.08.2024,Store 22,Storage,Cash,17,193.87
26.01.2024,Store 40,Laptops,Wallet,11,305.87
28.05.2025,Store 31,Laptops,Card,14,6.03
12.12.2024,Store 28,Networking,Cash,21,129.78
08.06.2024,Store 09,Storage,Wallet,2,389.21
20.02.2025,Store 30,Peripherals,Wallet,20,179.5
12.02.2024,Store 05,Laptops,Voucher,19,225.29
30.01.2024,Store 09,Storage,Wallet,8,303.8
21.12.2024,Store 01,Storage,Voucher,10,64.38
23.06.2025,Store 34,Laptops,Card,15,92.07
16.07.2025,Store 28,Monitors,Card,7,419.27
14.02.2025,Store 04,Monitors,Voucher,17,414.01
17.11.2024,Store 17,Networking,Wallet,4,31.43
22.06.2025,Store 20,Monitors,Card,6,50.31
31.07.2025,Store 14,Laptops,Cash,9,234.93
22.08.2024,Store 06,Storage,Voucher,19,82.6
24.09.2025,Store 34,Laptops,Cash,21,171.29
09.02.2025,Store 02,Laptops,Cash,13,44.48
06.07.2025,Store 18,Monitors,Voucher,8,68.76
02.02.2024,Store 20,Storage,Card,3,384.08
08.06.2025,Store 40,Storage,Card,5,327.95
13.11.2025,Store 23,Peripherals,Wallet,21,374.48
12.01.2025,Store 32,Monitors,Wallet,20,399.69
03.05.2024,Store 23,Peripherals,Card,1,156.03
01.03.2025,Store 34,Storage,Voucher,2,96.52
26.06.2024,Store 30,Peripherals,Card,9,426.62
18.05.2024,Store 29,Monitors,Voucher,1,333.99
13.10.2025,Store 38,Laptops,Card,19,266.92
08.07.2025,Store 17,Peripherals,Wallet,3,345.69
27.03.2024,Store 18,Monitors,Card,9,271.7
29.06.2024,Store 34,Monitors,Cash,4,72.24
08.09.2024,Store 30,Peripherals,Card,14,294.97
16.09.2024,Store 22,Monitors,Wallet,20,184.48
22.10.2024,Store 19,Networking,Cash,16,244.97
30.04.2025,Store 19,Storage,Cash,18,144.44
08.03.2024,Store 33,Peripherals,Cash,4,54.67
08.09.2025,Store 17,Monitors,Cash,3,140.43
23.08.2025,Store 03,Monitors,Card,16,383.44
05.10.2024,Store 17,Storage,Wallet,1,151.47
09.03.2025,Store 26,Peripherals,Voucher,4,99.42
17.05.2024,Store 13,Storage,Cash,8,104.46
26.12.2024,Store 26,Peripherals,Cash,14,414.9
19.05.2024,Store 36,Storage,Voucher,19,106.52
29.01.2025,Store 21,Laptops,Wallet,6,393.14
02.08.2025,Store 10,Networking,Card,3,346.82
06.08.2024,Store 34,Laptops,Cash,9,393.18
25.11.2024,Store 08,Monitors,Voucher,6,203.48
24.01.2024,Store 29,Peripherals,Cash,8,329.4
04.05.2025,Store 08,Monitors,Card,13,150.67
14.12.2024,Store 06,Monitors,Card,20,310.67
22.03.2024,Store 40,Peripherals,Voucher,5,320.02
30.03.2025,Store 37,Laptops,Wallet,10,113.69
26.07.2024,Store 35,Laptops,Card,13,309.3
18.12.2024,Store 28,Monitors,Cash,8,150.9
28.02.2024,Store 15,Networking,Card,5,99.67
22.03.2024,Store 13,Peripherals,Cash,2,205.85
01.08.2024,Store 14,Storage,Wallet,5,366.04
13.02.2024,Store 03,Networking,Voucher,19,445.82
12.11.2024,Store 10,Monitors,Voucher,12,297.66
04.07.2024,Store 07,Networking,Cash,15,434.68
12.04.2024,Store 11,Networking,Card,11,135.5
06.09.2025,Store 06,Storage,Wallet,22,148.15
26.02.2025,Store 19,Peripherals,Cash,20,54.51
28.08.2024,Store 08,Storage,Voucher,1,25.88
28.09.2024,Store 09,Peripherals,Card,22,372.68
07.07.2024,Store 23,Monitors,Wallet,17,247.97
26.05.2024,Store 18,Monitors,Cash,21,22.55
16.05.2025,Store 26,Storage,Wallet,22,87.32
12.01.2024,Store 23,Storage,Card,19,255.47
09.06.2024,Store 12,Laptops,Voucher,16,280.42
07.04.2024,Store 15,Storage,Wallet,2,273.23
06.12.2024,Store 13,Monitors,Card,17,273.91
03.07.2025,Store 01,Laptops,Voucher,21,100.5
19.05.2025,Store 32,Networking,Card,4,291.67
07.03.2025,Store 27,Networking,Cash,10,41.91
30.09.2024,Store 15,Laptops,Card,11,332.86
29.10.2025,Store 02,Storage,Wallet,8,334.81
08.01.2025,Store 13,Storage,Cash,18,419.06
25.05.2025,Store 28,Laptops,Voucher,20,102.57
07.10.2025,Store 24,Laptops,Card,13,412.76
13.03.2024,Store 27,Laptops,Card,2,4.07
12.02.2025,Store 37,Networking,Wallet,22,354.54
26.01.2024,Store 31,Networking,Wallet,11,206.41
09.07.2025,Store 39,Networking,Voucher,8,297.84
12.05.2024,Store 26,Storage,Card,3,62.9
27.10.2025,Store 27,Peripherals,Cash,7,5.84
08.01.2025,Store 29,Monitors,Voucher,20,277.6
06.06.2025,Store 31,Monitors,Wallet,17,184.19
15.05.2024,Store 35,Storage,Wallet,2,62.89
05.04.2024,Store 26,Storage,Cash,14,385.59
08.09.2025,Store 07,Peripherals,Voucher,6,8.6
27.05.2025,Store 37,Monitors,Voucher,21,298.58
25.08.2025,Store 07,Laptops,Card,2,439.76
30.06.2024,Store 17,Storage,Voucher,1,71.22
11.01.2025,Store 05,Laptops,Voucher,7,366.81
16.06.2025,Store 30,Networking,Cash,10,379.99
13.05.2025,Store 28,Monitors,Cash,19,47.93
31.07.2025,Store 10,Networking,Card,22,261.43
27.08.2025,Store 38,Monitors,Voucher,5,163.27
26.07.2024,Store 05,Networking,Cash,18,302.13
30.07.2024,Store 11,Peripherals,Voucher,1,442.8
08.01.2024,Store 10,Storage,Cash,2,472.37
25.12.2024,Store 33,Peripherals,Voucher,14,115.97
07.05.2025,Store 39,Networking,Wallet,17,101.51
01.01.2024,Store 19,Networking,Cash,13,262.18
10.10.2024,Store 15,Storage,Cash,12,401.82
25.08.2024,Store 36,Storage,Cash,14,312.52
11.04.2025,Store 21,Networking,Card,9,61.95
08.07.2024,Store 33,Storage,Card,22,212.26
16.02.2025,Store 23,Peripherals,Wallet,8,452.47
28.08.2025,Store 35,Monitors,Cash,15,28.92
17.09.2024,Store 07,Monitors,Wallet,16,285.92
13.01.2025,Store 21,Peripherals,Card,13,352.72
21.06.2024,Store 34,Storage,Card,11,250.61
04.01.2025,Store 11,Laptops,Card,16,100.81
26.04.2025,Store 15,Peripherals,Cash,9,132.64
29.12.2024,Store 13,Networking,Card,10,175.06
03.04.2025,Store 14,Laptops,Cash,22,127.36
06.06.2024,Store 33,Peripherals,Wallet,18,182.78
02.07.2024,Store 34,Peripherals,Card,5,325.55
26.02.2025,Store 40,Storage,Wallet,13,299.55
02.08.2025,Store 35,Storage,Wallet,6,59.68
14.12.2024,Store 14,Storage,Cash,13,49.53
14.10.2024,Store 25,Peripherals,Voucher,20,463.09
31.10.2025,Store 15,Peripherals,Cash,22,330.97
01.03.2024,Store 34,Networking,Voucher,15,309.26
13.05.2025,Store 14,Peripherals,Cash,13,177.61
18.10.2025,Store 16,Storage,Wallet,17,414.63
04.04.2025,Store 24,Laptops,Card,7,323.42
17.02.2024,Store 14,Monitors,Voucher,16,185.77
12.05.2025,Store 20,Laptops,Voucher,3,335.24
30.03.2025,Store 29,Peripherals,Cash,9,54.88
18.04.2025,Store 20,Networking,Wallet,1,24.18
06.04.2025,Store 15,Storage,Voucher,6,453.28
28.02.2024,Store 36,Storage,Cash,19,395.35
12.09.2024,Store 26,Networking,Cash,17,231.09
09.02.2025,Store 15,Monitors,Voucher,14,343.11
28.04.2024,Store 35,Peripherals,Card,3,363.99
29.03.2025,Store 15,Storage,Voucher,12,346.52
25.09.2024,Store 27,Storage,Card,3,5.12
05.05.2024,Store 25,Peripherals,Cash,2,219.96
28.12.2024,Store 34,Peripherals,Card,8,349.33
24.09.2024,Store 23,Laptops,Cash,16,406.63
19.03.2024,Store 24,Monitors,Card,12,106.85
25.03.2025,Store 07,Laptops,Card,7,328.33
09.10.2025,Store 39,Storage,Cash,12,368.78
12.06.2025,Store 01,Storage,Cash,3,448.21
28.07.2024,Store 04,Laptops,Cash,22,296.86
23.01.2025,Store 36,Peripherals,Card,19,119.11
06.07.2025,Store 16,Laptops,Cash,21,477.07
28.11.2025,Store 11,Monitors,Cash,19,288.76
02.06.2025,Store 34,Networking,Cash,11,450.91
11.01.2024,Store 09,Peripherals,Card,11,411.28
21.02.2024,Store 31,Peripherals,Voucher,19,156.15
15.10.2024,Store 19,Laptops,Voucher,17,254.96
18.04.2024,Store 07,Laptops,Voucher,19,339.13
28.06.2025,Store 25,Networking,Voucher,5,398.85
03.06.2024,Store 31,Peripherals,Wallet,21,343.17
19.09.2024,Store 23,Monitors,Voucher,5,327.78
28.10.2025,Store 02,Monitors,Voucher,18,238.28
06.03.2024,Store 40,Networking,Voucher,22,430.03
11.06.2024,Store 36,Laptops,Card,8,310.62
24.07.2025,Store 24,Networking,Voucher,6,24.55
29.12.2024,Store 35,Peripherals,Voucher,7,142.64
21.03.2025,Store 10,Monitors,Card,7,202.07
11.01.2025,Store 36,Storage,Card,22,23.59
29.05.2025,Store 33,Peripherals,Voucher,5,34.19
19.09.2025,Store 35,Laptops,Voucher,6,129.91
04.06.2024,Store 36,Networking,Cash,5,230.99
02.10.2024,Store 25,Storage,Voucher,6,458.43
14.09.2025,Store 08,Monitors,Card,11,453.45
26.07.2024,Store 03,Monitors,Cash,9,386.32
22.03.2025,Store 05,Monitors,Card,20,270.25
15.01.2024,Store 07,Networking,Wallet,17,81.13
17.07.2025,Store 34,Storage,Voucher,21,36.33
24.11.2025,Store 33,Laptops,Card,15,347.94
27.11.2024,Store 34,Laptops,Voucher,11,30.14
24.04.2025,Store 33,Storage,Voucher,1,126.08
24.01.2025,Store 04,Laptops,Wallet,1,120.21
15.05.2024,Store 39,Networking,Cash,20,411.36
11.06.2025,Store 34,Peripherals,Cash,5,262.59
11.09.2024,Store 06,Peripherals,Cash,4,378.44
11.02.2024,Store 33,Peripherals,Voucher,2,121.22
09.12.2024,Store 30,Monitors,Wallet,11,397.18
14.10.2024,Store 34,Monitors,Card,20,162.52
09.03.2024,Store 03,Monitors,Wallet,6,61.33
01.01.2024,Store 17,Peripherals,Card,22,151.09
09.10.2025,Store 40,Laptops,Card,8,402.95
15.03.2024,Store 04,Networking,Cash,11,31.96
19.07.2025,Store 14,Peripherals,Cash,22,9.93
10.06.2025,Store 09,Peripherals,Card,16,418.43
11.04.2025,Store 31,Storage,Card,21,437.11
13.06.2024,Store 22,Networking,Card,18,33.91
29.06.2025,Store 35,Peripherals,Voucher,1,98.36
13.07.2024,Store 22,Storage,Voucher,5,109.24
04.02.2025,Store 27,Laptops,Card,1,78.16
12.01.2025,Store 40,Storage,Cash,10,14.02
18.01.2024,Store 03,Monitors,Voucher,3,431.93
01.09.2025,Store 22,Peripherals,Voucher,2,359.08
10.02.2024,Store 09,Networking,Wallet,6,466.2
19.07.2025,Store 01,Monitors,Wallet,20,148.16
21.09.2024,Store 08,Networking,Wallet,4,200.46
24.07.2024,Store 38,Monitors,Wallet,17,108.22
28.07.2025,Store 18,Storage,Cash,12,290.96
14.09.2025,Store 34,Networking,Voucher,15,415.89
18.06.2025,Store 27,Peripherals,Card,5,361.6
07.07.2025,Store 28,Networking,Card,17,8.62
16.05.2025,Store 18,Networking,Wallet,14,356.15
08.03.2024,Store 10,Networking,Wallet,22,69.76
21.01.2024,Store 33,Laptops,Cash,16,270.61
11.01.2025,Store 02,Laptops,Cash,6,87.82
09.01.2024,Store 32,Laptops,Voucher,13,443.16
03.06.2025,Store 22,Peripherals,Cash,12,317.15
03.04.2024,Store 10,Networking,Wallet,1,162.27
23.01.2025,Store 16,Monitors,Wallet,13,265.1
29.05.2025,Store 32,Monitors,Wallet,19,364.17
26.02.2024,Store 39,Laptops,Wallet,19,264.37
26.06.2025,Store 35,Peripherals,Cash,19,335.3
23.11.2025,Store 13,Peripherals,Voucher,2,340.93
13.02.2025,Store 32,Storage,Card,14,256.43
06.10.2025,Store 36,Peripherals,Wallet,15,453.08
